,station_name,station_latitude,station_longitude,yelp_id,poi_name,poi_title,poi_rating,poi_review_count,poi_price,poi_distance
1099,Alexander & Dunlevy,49.284062,-123.095097,I_Q6edhrgNWpLxsBYfaW1g,Bean Around the World,Coffee & Tea,4.0,8,1,241.6862504708051
1100,Alder & 11th,49.261742,-123.13148,drhJnjLFI8wsbvOMaVFDSA,Salmon n' Bannock,Canadian (New),4.5,197,2,209.05930703776215
1101,Alder & 11th,49.261742,-123.13148,VcaNoLa56gpBWPxufnTw4w,Shizenya on Broadway,Japanese,4.0,145,2,311.55374029545766
1102,Alder & 11th,49.261742,-123.13148,uDE6F1Zkby0saWz8OBvA3g,Royal Seoul House Korean Restaurant,Korean,3.0,104,2,195.71932121495226
1103,Alder & 11th,49.261742,-123.13148,HRmLSZKvoER_UhqObL5zng,Tomokazu,Japanese,2.5,218,2,209.06367741424074
1104,Alder & 11th,49.261742,-123.13148,Z8wd5qc9kB1K4I3lj8y31g,Boston Pizza,Pizza,3.0,52,2,311.29884556008165
1105,Alder & 11th,49.261742,-123.13148,Cg1BaoRG3a74E8fEKU-HEg,Waves Coffee House,Coffee & Tea,3.0,24,1,287.16803411646174
1106,Alder & 11th,49.261742,-123.13148,4WZl410nLhZxxg5YQRcV7g,Domino's Pizza,Pizza,3.5,15,1,268.6750742917407
1107,Alder & 11th,49.261742,-123.13148,_2dCVIIuyMHXLXxtihLh4Q,C'est si bon,Food Trucks,2.5,14,2,245.26794272455112
1108,Alder & 11th,49.261742,-123.13148,3c6rod4_c3XvTeHLvtjvtA,Ooh La La Cafe,Coffee & Tea,2.0,10,1,311.29884556008165
1109,10th & Columbia,49.262206,-123.109091,PrKpa6Ejv1v1WvIIywYMvg,Aperture Coffee Bar,Coffee & Tea,4.0,122,2,149.38566226152338
1110,10th & Columbia,49.262206,-123.109091,lG1o4Zb08AGxabl30Truew,Milano Coffee,Coffee & Tea,4.0,100,2,164.36631358912143
1111,10th & Columbia,49.262206,-123.109091,gRepmb_vwaCDzbsjwmJ-Ig,Foret Noire Patisserie,Desserts,4.0,56,2,120.38817431764379
1112,10th & Columbia,49.262206,-123.109091,Mdf6jiy3qVT-kandi2IUtQ,Martini's,Pizza,3.5,158,2,130.15114435465404
1113,10th & Columbia,49.262206,-123.109091,2M3JB9wpYUDNxtEyv3ZMww,Modus Coffee Roasters,Coffee Roasteries,4.5,32,1,154.82772486074785
1114,10th & Columbia,49.262206,-123.109091,mbXdf7JYd8bswptJ3Ye52Q,Fatburger,Burgers,3.0,80,2,167.01883809134287
1115,10th & Columbia,49.262206,-123.109091,5CBNKRtTMKIt4e_TPAl2sw,Cafe Tica,Delis,4.5,15,1,207.08240959023155
1116,1st & Manitoba,49.27023,-123.10651,P8ivaSJ-_FmC01Z_2Npuig,CRAFT Beer Market,Beer Bar,3.5,514,2,31.874767343898476
1117,1st & Manitoba,49.27023,-123.10651,9R9yC5Z-5CmYOTDRMyFD7A,Terra Breads,Bakeries,4.0,133,2,136.67130212865527
1118,1st & Manitoba,49.27023,-123.10651,AdFx4Ih_onS0JOpE_gjePg,Tap & Barrel - Olympic Village,American (Traditional),3.0,445,2,148.05074640379442
1119,1st & Manitoba,49.27023,-123.10651,rLAFeOqX4go1jcN36IIIIQ,Gusto A Taste of Italy,Desserts,4.5,76,2,136.66519478487848
1120,1st & Manitoba,49.27023,-123.10651,yB24S-bsaJqaP3pQFpKpBw,The Flying Pig - Village,Canadian (New),3.5,205,2,109.81662596102231
1121,1st & Manitoba,49.27023,-123.10651,AlEsjF_9KKX_949qq1lX4Q,Bao Down Gastropub + Raw bar,Thai,3.0,241,2,97.34674577049834
1122,1st & Manitoba,49.27023,-123.10651,2zeh8dTdftT7sVl2qDGC6w,Yandoux Patisserie,Patisserie/Cake Shop,3.5,46,1,40.05144022844148
1123,1st & Manitoba,49.27023,-123.10651,dPO65yVqcXagE8FUbPNruA,Argo Café,French,4.0,82,2,243.407736721576
1124,1st & Manitoba,49.27023,-123.10651,dpbT98-hJTgIC40yhtyPpw,JJ Bean Coffee Roasters,Coffee & Tea,4.5,39,2,197.32929365790125
1125,1st & Manitoba,49.27023,-123.10651,NHuuLXPWt9d9JXmptz3zjg,Urban Fare,Grocery,3.0,53,2,66.02776619971407
1126,1st & Manitoba,49.27023,-123.10651,C_1QbwlLo-CByZ69ngsWRQ,Manna Sushi,Japanese,2.5,82,2,192.32038213203168
1127,1st & Manitoba,49.27023,-123.10651,QCJO27ln2mR_kJQr6P3c0g,The Press Room,Bakeries,4.0,11,1,210.68464657970702
1128,1st & Manitoba,49.27023,-123.10651,VLUXBn5t4Z8g63DxGuYpLw,Blenz Coffee,Coffee & Tea,3.0,12,1,105.9290398663487
1129,1st & Manitoba,49.27023,-123.10651,08j7E4HP6Shlc3FyN4csjQ,Subway,Sandwiches,3.0,10,1,36.401993290431285
1130,10th & Ontario,49.262062,-123.104656,uonaIMF0GOLC8UzKR3IaQA,Fable Diner,Diners,4.0,326,2,252.97555357295707
1131,10th & Ontario,49.262062,-123.104656,FFVXF_4OnzTlWITF2IH5SQ,Maizal RMF,Mexican,4.5,143,2,331.73861617001506
1132,10th & Ontario,49.262062,-123.104656,2M3JB9wpYUDNxtEyv3ZMww,Modus Coffee Roasters,Coffee Roasteries,4.5,32,1,211.93572047107256
1133,10th & Ontario,49.262062,-123.104656,Nrmsdtg10pyX2Qm2nZcVSg,Best Burrito,Mexican,3.5,46,1,134.24183937693076
1134,10th & Ontario,49.262062,-123.104656,qqc1r7edSHsLhQ2aJe-xPw,Tea Sparrow,Tea Rooms,5.0,2,1,78.13054629114815
1135,Quebec & 1st,49.27033,-123.10275,zXNIn6HJ2bnOSj2iTYpQTg,Earnest Ice Cream,Ice Cream & Frozen Yogurt,4.5,372,2,163.59782786876994
1136,Quebec & 1st,49.27033,-123.10275,uBrdXdwWDDpI0v6p44NpdA,Amato Gelato Cafe,Ice Cream & Frozen Yogurt,3.5,70,2,28.736423828709572
1137,Quebec & 1st,49.27033,-123.10275,O9KCg8IfPtbNSlk7M0OdSQ,Johnnie Fox's Irish Pub,Irish,4.0,115,2,181.7022491447463
1138,Quebec & 1st,49.27033,-123.10275,Yw2rJt8KaFOaaaqMrZUUsw,Swiss Bakery,Bakeries,4.0,123,1,230.50414896028278
1139,Quebec & 1st,49.27033,-123.10275,dPO65yVqcXagE8FUbPNruA,Argo Café,French,4.0,82,2,244.3643641363133
1140,Quebec & 1st,49.27033,-123.10275,rLAFeOqX4go1jcN36IIIIQ,Gusto A Taste of Italy,Desserts,4.5,76,2,260.02502375485665
1141,Quebec & 1st,49.27033,-123.10275,d3z6LquUXu4ghqmvc6Yp0g,Narrow Lounge,Lounges,4.0,119,2,273.0950738702589
1142,Quebec & 1st,49.27033,-123.10275,t6HuIdPuTn6ywi1cDLmIeg,Glory Juice,Juice Bars & Smoothies,3.5,44,1,141.47720901071844
1143,Quebec & 1st,49.27033,-123.10275,C8K5GvhWNYY4zBijgekT3g,Tractor,Salad,3.0,47,2,83.03800172087661
1144,Quebec & 1st,49.27033,-123.10275,C_1QbwlLo-CByZ69ngsWRQ,Manna Sushi,Japanese,2.5,82,2,185.9754620962835
1145,Quebec & 1st,49.27033,-123.10275,2jhPco4UcYCrTAX_pHfv-A,Starbucks,Coffee & Tea,4.0,11,1,95.65610396520125
1146,Quebec & 1st,49.27033,-123.10275,NHuuLXPWt9d9JXmptz3zjg,Urban Fare,Grocery,3.0,53,2,233.17174515917924
1147,Quebec & 1st,49.27033,-123.10275,d6uZPjjuWz4_k96JeHTZhw,McDonald's,Fast Food,2.5,44,1,230.01933084503852
1148,Quebec & 1st,49.27033,-123.10275,08j7E4HP6Shlc3FyN4csjQ,Subway,Sandwiches,3.0,10,1,237.78876263294055
1149,Bute & Davie,49.282224,-123.132778,z-1HXkudDPE4bY1TbCwE8Q,La Belle Patate,Fast Food,4.0,533,2,51.77343290768216
1150,Bute & Davie,49.282224,-123.132778,o5YLdmUogknjtDzUBv5Smw,Tom Sushi,Sushi Bars,4.5,168,2,64.32578785724502
1151,Bute & Davie,49.282224,-123.132778,MimKL6DZXjW6pAB2USBADg,Score on Davie,Sports Bars,4.5,344,2,133.6760215503968
1152,Bute & Davie,49.282224,-123.132778,18aIKschS0rNDNr0sXWtww,Davie Dosa Company,Indian,4.0,185,2,69.74769223562494
1153,Bute & Davie,49.282224,-123.132778,hQoFgRJhYZn4AM5uE3c9fA,Donair Dude,Middle Eastern,3.5,264,1,95.93431164370163
1154,Bute & Davie,49.282224,-123.132778,V4PAaxKRgSE1-BvFLs9gKQ,Gurkha Himalayan Kitchen,Himalayan/Nepalese,4.0,190,2,133.1244976256107
1155,Bute & Davie,49.282224,-123.132778,wzdPbAjz6UmfN2KRxD0LBg,Disco Cheetah,Korean,4.5,57,2,58.83084354715694
1156,Bute & Davie,49.282224,-123.132778,WFew5Nhrf_DkScbA-ag9xg,Stepho's Souvlaki Greek Taverna,Greek,3.0,638,2,183.74442963667508
1157,Bute & Davie,49.282224,-123.132778,76xTSDJ_Ugn2N9egbRMFEw,India Bistro,Indian,3.5,198,2,90.365050101564
1158,Bute & Davie,49.282224,-123.132778,0-GUtXbpzDsU8XJBz24RYw,Pho Central,Vietnamese,3.5,164,1,79.07057570975107
1159,Bute & Davie,49.282224,-123.132778,bAXv0EXZk_zwSeDipDe4NA,Pho Goodness,Vietnamese,3.5,217,1,170.3011944808698
1160,Bute & Davie,49.282224,-123.132778,YeIAJqByJRo80ypJ8bW8NA,Mumbai Local Restaurant,Indian,4.0,113,2,155.3458572101348
1161,Bute & Davie,49.282224,-123.132778,4jM6Mvylg6eKUCh6HOdlKg,Samurai Japanese Restaurant,Japanese,3.5,285,2,208.09789695679873
1162,Bute & Davie,49.282224,-123.132778,GeJ_rMJ7qx8olmGghcnJag,Los Amigos Taqueria,Mexican,4.0,121,2,193.1681661927266
1163,Bute & Davie,49.282224,-123.132778,awSiIH1d-ma2gTPgzVXvMQ,Thai Basil,Thai,3.5,216,1,230.9045673499597
1164,Bute & Davie,49.282224,-123.132778,67zb4FcsSKuRMJG3x8qEqQ,Cazba,Persian/Iranian,3.5,240,2,210.63528046895232
1165,Bute & Davie,49.282224,-123.132778,MjRHsIyZcYV0LpNhM6gbIg,Takis Taverna,Greek,3.5,144,2,200.37520187012248
1166,Bute & Davie,49.282224,-123.132778,_nsu0ja3_tx8YakElRcC4g,Vancouver European Deli,Delis,4.0,34,2,84.53289882244826
1167,Bute & Davie,49.282224,-123.132778,eklI9ibxTgQ4Tx5VsoP2Uw,Kadoya Japanese Restaurant,Japanese,3.5,210,2,272.98105980826415
1168,Bute & Davie,49.282224,-123.132778,m3-RTbihterH_6kp9sgT5g,The Pumpjack Pub,Gay Bars,4.0,46,2,73.31092495230494
1169,7th & Laurel,49.265071,-123.123864,GZKiaocnz8xfoC-fA5Bn-w,Gyu-Kaku Japanese BBQ,Barbeque,4.0,197,2,229.96793719054125
1170,7th & Laurel,49.265071,-123.123864,eUf08fT2qf-l8Ofi--sETw,Banana Leaf,Malaysian,3.5,294,2,238.9043858409174
1171,7th & Laurel,49.265071,-123.123864,qO03dJ4hU0sb5I1eBSEVkA,Dynasty Seafood Restaurant,Dim Sum,3.5,280,2,245.23254746936988
1172,7th & Laurel,49.265071,-123.123864,qfM6Z2kPIRG0k0EAy4XmSw,Deja Brew,Coffee & Tea,4.5,52,2,181.76178481421934
1173,7th & Laurel,49.265071,-123.123864,GOTYtiGZ1fxE3jw6_7R0yg,Yanaki Sushi,Japanese,4.0,76,2,134.0084737950672
1174,7th & Laurel,49.265071,-123.123864,8GSg9GAax8rRmBCij1aneA,Lotus Seed Vegan,Vegan,4.0,124,2,298.82651747105035
1175,7th & Laurel,49.265071,-123.123864,3TMGxPOGTV5lPtpiSHzz2g,Pekoe Tea Lounge,Bakeries,3.5,74,2,171.7526754333033
1176,7th & Laurel,49.265071,-123.123864,ekPyuvkj1LW930eYy3kKlw,New India Buffet,Indian,2.5,252,2,182.36695209613362
1177,7th & Laurel,49.265071,-123.123864,RIV772P__2lPkkNfn5_6sQ,Tony's Coffee,Coffee & Tea,4.5,22,1,178.44745520518413
1178,7th & Laurel,49.265071,-123.123864,KegXVBaMI6qypE4ADDOSjw,Szechuan Chili,Chinese,3.5,55,1,148.86619005799136
1179,7th & Laurel,49.265071,-123.123864,YDUT6xwpjnF4jLBbIALcrg,Kisokoma,Japanese,3.5,34,1,178.44745520518413
1180,7th & Laurel,49.265071,-123.123864,tPe5JBjVRbZ8MXR7Tl8jaA,A Taste of Vietnam,Vietnamese,3.0,88,1,318.1949104816589
1181,7th & Laurel,49.265071,-123.123864,1L5UCb1SoILwgCBRPy9VEQ,Donair Spot,Mediterranean,3.0,29,1,254.18587440385002
1182,7th & Laurel,49.265071,-123.123864,bjRGbnGQT5t0stOLuCH8Mg,Minato Sushi Restaurant,Japanese,3.0,33,2,278.9186232874908
1183,7th & Laurel,49.265071,-123.123864,3e4PHFXY1PRevK_O8YVDjg,Meat & Bread,Sandwiches,3.0,16,2,265.5689219879297
1184,7th & Laurel,49.265071,-123.123864,9iHor7hnqAoevJ2tLc-47Q,Tim Hortons,Coffee & Tea,2.5,22,1,175.14024191184708
1185,7th & Laurel,49.265071,-123.123864,nTcNnwM7uX2fjJFKHtUBcg,A&W,Fast Food,2.5,9,1,244.327160755415
1186,7th &  Alder,49.265198,-123.131043,drhJnjLFI8wsbvOMaVFDSA,Salmon n' Bannock,Canadian (New),4.5,197,2,236.92583552602002
1187,7th &  Alder,49.265198,-123.131043,VcaNoLa56gpBWPxufnTw4w,Shizenya on Broadway,Japanese,4.0,145,2,276.16627400125776
1188,7th &  Alder,49.265198,-123.131043,uDE6F1Zkby0saWz8OBvA3g,Royal Seoul House Korean Restaurant,Korean,3.0,104,2,195.21538288152294
1189,7th &  Alder,49.265198,-123.131043,HRmLSZKvoER_UhqObL5zng,Tomokazu,Japanese,2.5,218,2,236.92872045798347
1190,7th &  Alder,49.265198,-123.131043,Z8wd5qc9kB1K4I3lj8y31g,Boston Pizza,Pizza,3.0,52,2,276.2410154152255
1191,7th &  Alder,49.265198,-123.131043,Cg1BaoRG3a74E8fEKU-HEg,Waves Coffee House,Coffee & Tea,3.0,24,1,241.81959204449984
1192,7th &  Alder,49.265198,-123.131043,4WZl410nLhZxxg5YQRcV7g,Domino's Pizza,Pizza,3.5,15,1,308.3097308466665
1193,7th &  Alder,49.265198,-123.131043,_2dCVIIuyMHXLXxtihLh4Q,C'est si bon,Food Trucks,2.5,14,2,246.55176617311548
1194,7th &  Alder,49.265198,-123.131043,3c6rod4_c3XvTeHLvtjvtA,Ooh La La Cafe,Coffee & Tea,2.0,10,1,276.2410154152255
1195,Science World,49.273691,-123.102232,a_uX_ffrbXsWgUpD5pjW7g,Bodega On Main,Spanish,4.0,204,2,280.9522559517723
1196,Science World,49.273691,-123.102232,TlPD57HDyF-JIM7zM_BmUA,Ivanhoe Pub,Pubs,3.5,31,1,248.11251202627807
1197,Science World,49.273691,-123.102232,d6uZPjjuWz4_k96JeHTZhw,McDonald's,Fast Food,2.5,44,1,225.83544039518995
1198,Science World,49.273691,-123.102232,IBdHOY6rdXMV-eFt72YzJg,Triple O's,Burgers,2.5,13,1,145.921465887271
1199,Science World,49.273691,-123.102232,yQs7xYkya4WECsh0PpIyOQ,Belvedere Cafe,Food Trucks,4.0,3,2,125.3286909055862
1200,Science World,49.273691,-123.102232,AIv4dHPkvIJu4oiK0UKBPA,Subway,Sandwiches,1.5,5,1,186.94317286004824
1201,Science World,49.273691,-123.102232,uF_xSsjb-9mbRhFznj5dDw,Red Door,Asian Fusion,2.5,2,3,268.7602528543278
1202,1st & Scotia,49.2685027,-123.0975014,EITgmkKpnNoGBWP5IvrGaA,Beta5 Chocolates,Chocolatiers & Shops,4.5,300,2,200.78436967218812
1203,1st & Scotia,49.2685027,-123.0975014,MQK-AA9xOFFLKBfd7bVSZw,Red Truck Beer,Breweries,4.0,84,2,73.49902505313355
1204,1st & Scotia,49.2685027,-123.0975014,d3z6LquUXu4ghqmvc6Yp0g,Narrow Lounge,Lounges,4.0,119,2,212.83465076005052
1205,1st & Scotia,49.2685027,-123.0975014,g2-oFy8JVppe929mjc0ICg,Kranky Cafe,Coffee & Tea,4.0,39,1,229.71501400226848
1206,Georgia & Main,49.278529,-123.100017,yeNenSjz_HCqngGFU5d8NQ,Phnom Penh,Cambodian,4.0,1541,2,131.89632209785137
1207,Georgia & Main,49.278529,-123.100017,bb2yORNNEc22UH17ei7ntw,Virtuous Pie,Pizza,4.0,285,2,134.028617295884
1208,Georgia & Main,49.278529,-123.100017,t8U7xn26wG0PEcXvkKNdFA,Crackle Creme,Desserts,4.0,265,1,160.7908380352958
1209,Georgia & Main,49.278529,-123.100017,K1943yeGQELTUeiH6bDa2g,Bao Bei Chinese Brasserie,Chinese,4.0,401,3,126.7752669347678
1210,Georgia & Main,49.278529,-123.100017,azoKlaqB7hdfMs_1zr9uBw,The Keefer Bar,Lounges,4.0,284,2,150.01653803243767
1211,Georgia & Main,49.278529,-123.100017,jENYBO-hThuNhIBZBw3n4A,Pacific Poke,Hawaiian,4.5,149,2,58.45510855518235
1212,Georgia & Main,49.278529,-123.100017,uxJqItMyU6pAJxxmveiXBw,Chinatown BBQ,Chinese,4.5,240,2,223.8087950363158
1213,Georgia & Main,49.278529,-123.100017,XZg7TWr4eBiVXeSca2_JUg,The Ramen Butcher,Ramen,3.5,374,2,95.601926186967
1214,Georgia & Main,49.278529,-123.100017,Egfp5GmntU_MjrTfMYYaQg,The Irish Heather Shebeen,Irish,4.0,244,2,137.045376911109
1215,Georgia & Main,49.278529,-123.100017,zs5zgv7rNOXurPQnqdW-qA,Fat Mao Noodles,Asian Fusion,4.0,220,2,83.19134644103053
1216,Georgia & Main,49.278529,-123.100017,MbdhO2b7-88vSPrSfyqaRw,Mello,Donuts,4.5,213,1,237.13950094171665
1217,Georgia & Main,49.278529,-123.100017,z8Ll85vU-pEELbqbb7K-9w,Dalina,Grocery,4.5,81,2,20.971553224952533
1218,Georgia & Main,49.278529,-123.100017,rbgjXYiutRMsKCOrzkm5aw,Oyster Express,Seafood,4.5,164,2,207.51419171409512
1219,Georgia & Main,49.278529,-123.100017,Wt0FJhWfiPZOosmPatAvXQ,Pizzeria Farina,Pizza,4.0,226,2,212.08188450932747
1220,Georgia & Main,49.278529,-123.100017,NN19pPLwqETuATMNlUNb_Q,New Town Bakery & Restaurant,Chinese,3.5,370,1,215.61643098400978
1221,Georgia & Main,49.278529,-123.100017,aFOMOdl6Qe6Qr5paoQmYYQ,"Juke Fried Chicken, Ribs and Cocktail Bar",American (Traditional),3.0,318,2,90.3344990932762
1222,Georgia & Main,49.278529,-123.100017,bR0AwfXJlNxMP0387deRRw,Matchstick,Cafes,4.0,97,1,56.82166483637909
1223,Georgia & Main,49.278529,-123.100017,AZaSqdPoPvsfTDnAMeoOkw,Ba Le Sandwich Shop,Sandwiches,3.5,78,1,41.714943250511986
1224,Georgia & Main,49.278529,-123.100017,iAw0VVcIb9wBuV8UWFhNdg,DD Mau Chinatown,Vietnamese,4.0,91,2,234.86423008997264
1225,Georgia & Main,49.278529,-123.100017,iLeNiouZRJ0xNGNY8SrJLQ,Sai Woo,Asian Fusion,3.5,164,2,203.49547034540146
1226,Shaw Tower,49.288682,-123.11818,jKO4Og6ucdX2-YCTKQVYjg,Cactus Club Cafe,Canadian (New),4.0,791,2,93.06660762192465
1227,Shaw Tower,49.288682,-123.11818,QzZfjFBnqtBZUUFlWVCd5w,Botanist,Canadian (New),4.5,349,3,147.3710632373196
1228,Shaw Tower,49.288682,-123.11818,hDQmMvYXpLVXwhXSu9HsOQ,Nightingale,Live/Raw Food,4.0,454,3,144.40501518756443
1229,Shaw Tower,49.288682,-123.11818,BdHvzCsxbLCErx36UcnMZQ,Meat & Bread,Sandwiches,4.0,212,1,158.7208206145417
1230,Shaw Tower,49.288682,-123.11818,nwwFLvSaUHEagSi1MSjqRA,Tap & Barrel - Convention Centre,Comfort Food,4.0,323,2,161.06584690283188
1231,Shaw Tower,49.288682,-123.11818,wXDA0Hr51efujG-9jxVA7Q,Giovane Caffè,Coffee & Tea,3.5,208,2,127.31092567722659
1232,Shaw Tower,49.288682,-123.11818,WPrY9K874pABkAqSxO17nw,Showcase Restaurant & Bar,Seafood,4.0,125,2,186.63021425952124
1233,Shaw Tower,49.288682,-123.11818,p3N67zgxmRsEyiO2S16aZw,Chewies Steam & Oyster Bar,Cajun/Creole,3.5,243,2,103.710644858858
1234,Shaw Tower,49.288682,-123.11818,BJ-mZ93qfDZJE45gPksFAA,De Dutch,Breakfast & Brunch,3.5,197,2,115.64933506437134
1235,Shaw Tower,49.288682,-123.11818,11DWf_QsuFIVaH26jEorow,Kamei Royale Japanese Restaurant,Japanese,3.5,193,2,136.46633997817779
1236,Shaw Tower,49.288682,-123.11818,HJ7T272cVhD0l8b3C1qgNw,The Lobby Lounge and RawBar,Lounges,4.0,115,3,147.3710632373196
1237,Shaw Tower,49.288682,-123.11818,GCX0cJOKflUQLp2Q3P4Dag,Heritage Asian Eatery,Breakfast & Brunch,3.5,184,2,244.33737606323984
1238,Shaw Tower,49.288682,-123.11818,F2fDbqmEnD36w7eDKIIIoQ,Tractor Foods,Sandwiches,3.5,83,2,161.39880076485866
1239,Shaw Tower,49.288682,-123.11818,Sj94I82l_cUvFDkMiQXuLw,Koffie,Coffee & Tea,4.0,50,1,193.4627710083133
1240,Shaw Tower,49.288682,-123.11818,XwKxw-Rwf7cB33KXxU-iTg,Feastro,Food Stands,3.5,39,2,39.3266943742854
1241,Shaw Tower,49.288682,-123.11818,3IxvxZAETdX_eLALwjdfQA,P2b Bistro & Bar,Canadian (New),3.5,81,2,192.8658728022042
1242,Shaw Tower,49.288682,-123.11818,b102gNXJjaOSsDc3G1ePTQ,Fujiya,Japanese,3.5,82,1,208.00166106561613
1243,Shaw Tower,49.288682,-123.11818,PTpsK6L6ROGlyPY8pXidgQ,La Petite Crepe,Creperies,4.0,49,1,206.0546697431726
1244,Shaw Tower,49.288682,-123.11818,PZajBBoemUaU3h3VzBnFjQ,Caffè Artigiano,Coffee & Tea,3.5,65,1,199.2648894915328
1245,Shaw Tower,49.288682,-123.11818,bWmgiuAxZC60YoE1IgMiHg,Tacofino Oasis,Mexican,4.0,33,2,232.3279595833417
1246,York & Yew,49.271741,-123.155421,M4jkJHewQXZvDV34Tuon8g,Chewies Steam & Oyster Bar - Kits,Seafood,3.5,291,2,86.01650675456527
1247,York & Yew,49.271741,-123.155421,r6ky7WzDTgjZSxWFqa2l8w,Local Public Eatery,Canadian (New),3.5,280,2,67.12685864565242
1248,York & Yew,49.271741,-123.155421,QHwx44M5TtXiwqU_0-VfXg,Nook,Italian,4.0,160,2,56.10003060501585
1249,York & Yew,49.271741,-123.155421,iHgpWa4sNnjGjPsZIi-VNw,The Ellis,Cocktail Bars,4.5,78,2,21.68479217869124
1250,York & Yew,49.271741,-123.155421,PpPVbWqcPaUbtnWIYTcMsQ,Café Zen On Yew,Breakfast & Brunch,3.5,165,2,67.88777315651207
1251,York & Yew,49.271741,-123.155421,jd0XyZCTzMOwiSrVjCwcpQ,Viva Fine Foods & Bakery,Bakeries,4.0,63,2,32.52785570014724
1252,York & Yew,49.271741,-123.155421,DJGoBfUSZ955bNQAK6aBog,Kibune Sushi,Japanese,3.5,66,2,84.68989250909532
1253,York & Yew,49.271741,-123.155421,bUyJ7AHN-dXCewS0NVw7jQ,Lucky Taco,Mexican,3.5,59,2,78.16138727923682
1254,York & Yew,49.271741,-123.155421,3o_uedOTplKebCqHw6H86A,Thai Basil,Thai,3.5,59,1,105.44449148263325
1255,York & Yew,49.271741,-123.155421,YXooKYy632AGmzjqjBrutA,Paradiso Italian Gelato,Ice Cream & Frozen Yogurt,3.5,24,2,66.18014603963388
1256,Pine & 10th,49.262822,-123.14338,umv8zQBbJ5GgRT0qVHIpCg,Suika,Japanese,4.0,510,2,139.00686238944274
1257,Pine & 10th,49.262822,-123.14338,ahcaw8Jwnt5-zXutwMJXWg,Osaka Teppanyaki Steak & Seafood House,Japanese,4.0,96,3,155.9801591182924
1258,Pine & 10th,49.262822,-123.14338,1O63rrhNJedv4Z4P1890Ig,Earls Kitchen + Bar,Canadian (New),3.0,185,3,187.22749857365648
1259,Pine & 10th,49.262822,-123.14338,3Q-v4c5JFYFzhAAVjEyhLQ,Happy Lamb Hot Pot,Chinese,3.0,89,2,150.68581332071233
1260,Pine & 10th,49.262822,-123.14338,EYreEl2xa17wqtyPUHuxSA,Denny's,Diners,3.5,46,2,166.41998575606624
1261,Pine & 10th,49.262822,-123.14338,w_ryneVW_AmZokVtaGEbpg,QQ Sushi,Japanese,3.0,65,1,124.86353714180187
1262,Pine & 10th,49.262822,-123.14338,ECp0NDRjSQwsO1i1BEztpQ,Chatime,Bubble Tea,3.0,82,1,261.90015551360233
1263,Pine & 10th,49.262822,-123.14338,kAfyq-nYKMWLSJvIjlfD1w,Trees Organic Coffee,Desserts,3.0,35,2,204.54158138703835
1264,Pine & 10th,49.262822,-123.14338,Pp8IAnw6YlN7YJQb0meOJw,Papaya Hut Restaurant,Thai,2.5,73,1,239.1666588894761
1265,Pine & 10th,49.262822,-123.14338,9IiOJ-XvaxRTbjbj640ssw,Tim Hortons,Coffee & Tea,2.5,26,1,244.8540232266396
1266,Pine & 10th,49.262822,-123.14338,ifhUXR3fck3HufJdV0hYvw,Timkee Kitchen,Chinese,1.5,68,2,300.854046254124
1267,Pine & 10th,49.262822,-123.14338,tsD2EWIV9Jrjye5bY7FHBg,Subway,Sandwiches,2.5,6,1,244.8540232266396
1268,8th & Scotia,49.263635,-123.099236,r-njwQQ57eF8ejv2QclItA,AJ's Brooklyn Pizza Joint,Pizza,4.5,128,2,102.23380394141489
1269,8th & Scotia,49.263635,-123.099236,TZ2fpNhNWH2tmFI-kIG_yw,Budgies Burritos,Vegetarian,4.0,282,1,76.30379312747219
1270,8th & Scotia,49.263635,-123.099236,uonaIMF0GOLC8UzKR3IaQA,Fable Diner,Diners,4.0,326,2,177.75781219458432
1271,8th & Scotia,49.263635,-123.099236,3c5iJ9DQPt3R7Do1WaaW-w,La Petite Cuillère,Tea Rooms,4.0,142,2,42.78597521685543
1272,8th & Scotia,49.263635,-123.099236,7mC73EaD-pi3yyR63ZVn3A,The Cascade Room,Pubs,4.0,230,2,239.34152900044361
1273,8th & Scotia,49.263635,-123.099236,PBdweuY6MVCmC9yKrmL7Mg,Sushi Yama,Japanese,3.5,251,2,165.85137511961688
1274,8th & Scotia,49.263635,-123.099236,UjDZwOEn1Cx3o906B541EQ,Hime Sushi Restaurant,Japanese,3.5,88,2,90.35416595348815
1275,8th & Scotia,49.263635,-123.099236,NTtQJ4KrcK36Xi4eEvo3hQ,Ignite Pizzeria,Pizza,4.0,74,2,200.1757601807359
1276,8th & Scotia,49.263635,-123.099236,yt2C0HOt-ADH2l2zu9fEsQ,Cultivate Tea,Tea Rooms,4.5,38,2,167.94253344943453
1277,8th & Scotia,49.263635,-123.099236,ZHbiidBB8LVmh_hQQbRjig,Thai Son Restaurant,Vietnamese,3.5,104,1,192.93654219729808
1278,8th & Scotia,49.263635,-123.099236,sLBJg33T9LfeKmq-FKxssg,Caffe Barney,Canadian (New),3.0,109,2,165.3461521885562
1279,8th & Scotia,49.263635,-123.099236,6VeXmxyeJRy2f4Y_PIw-aw,Gene Coffee Bar,Coffee & Tea,3.0,94,1,107.5194294418904
1280,8th & Scotia,49.263635,-123.099236,yBKJ9yxmZmKv6XvbYRN0_Q,Bean Around the World Coffees,Coffee & Tea,3.5,48,1,171.77526315750936
